stitle,xpostDate,xbody,xcreatedDate,xAddress,GTag_longitude,GTag_latitude
臺北市立建成國民中學,2011/12/14 下午 05:01:00,座數：30，特優級：28，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區長安西路37-1號,121.51853,25.051459
建成派出所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區承德路一段80號,121.517241,25.052818
中油金山南路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區金山南路二段77號,121.526942,25.031564
中油信義路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區信義路四段374號,121.555473,25.032923
大安高工地下停車場,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區信義路三段166巷6弄12號地下,121.54071,25.032794
臺北市大安區古亭國民小學,2011/12/14 下午 05:01:00,座數：30，特優級：19，優等級：11，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區羅斯福路三段201號,121.528882,25.020506
臺北市大安區幸安國民小學,2011/12/14 下午 05:01:00,座數：28，特優級：9，優等級：19，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區仁愛路三段22號,121.534866,25.03758
丹堤咖啡信義建國分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區信義路三段124號,121.539068,25.033255
丹堤咖啡信義通化分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區信義路四段265巷8號1樓,121.55419,25.033746
大安花市3號,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市大安區仁愛路與建國南路口高架橋下,121.53806,25.03704636
中山醫院,2011/12/14 下午 05:01:00,座數：7，特優級：0，優等級：7，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區仁愛路四段112巷11號,121.549967,25.036393
市民大道地下停車場建復段,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區市民大道三段208號,121.5396,25.044388
臺北第二果菜市場地下停車場(濱江),2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中山區民族東路336號B1,121.537226,25.068013
濱江國中地下停車場,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中山區樂群二路266巷1號地下,121.561806,25.078575
臺北市中山區長安國民小學,2011/12/14 下午 05:01:00,座數：5，特優級：1，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區吉林路15號,121.530156,25.049514
臺北市私立稻江護理家事職業學校,2011/12/14 下午 05:01:00,座數：12，特優級：0，優等級：12，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區新生北路三段55號,121.528648,25.065713
大直派出所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區北安路456號,121.544149,25.079512
台灣麥當勞長春店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區長春路172號,121.533823,25.05458
梅子餐廳(林森店),2011/12/14 下午 05:01:00,座數：3，特優級：0，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區林森北路107巷1號,121.525245,25.050293
梅子餐廳(南京店),2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區南京東路二段206號Ｂ1,121.535479,25.05172
臺北市立聯合醫院疾管院區【林森】,2011/12/14 下午 05:01:00,座數：6，特優級：4，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區林森北路530號,121.525434,25.063509
中油福林站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:26:00,臺北市士林區中山北路五段465號,121.52766,25.092397
捷運芝山站,2011/12/14 下午 05:01:00,座數：5，特優級：5，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區福國路70號,121.522514,25.10306
新光三越百貨臺北天母店,2011/12/14 下午 05:01:00,座數：17，特優級：17，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區天母東路68號,121.533924,25.11795
臺北市士林區三玉國民小學,2011/12/14 下午 05:01:00,座數：24，特優級：23，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區天母東路116號,121.53712,25.117932
臺北市立啟明學校,2011/12/14 下午 05:01:00,座數：23，特優級：0，優等級：20，普通級：3，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區忠誠路二段207巷1號,121.534969,25.116621
台北市士林戶政事務所,2011/12/14 下午 05:01:00,座數：8，特優級：1，優等級：7，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區中正路439號3樓,121.51967,25.092808
稅捐稽徵處士林分處二樓,2011/12/14 下午 05:01:00,座數：3，特優級：3，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區美崙街41號,121.522901,25.097098
吉野家文林分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區文林路123號1樓,121.526315,25.088584
中油民權西路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區民權西路194號,121.514394,25.062837
家樂福重慶店,2011/12/14 下午 05:01:00,座數：10，特優級：0，優等級：10，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區重慶北路二段171號,121.513781,25.059564
臺北市大同區大橋國民小學,2011/12/14 下午 05:01:00,座數：28，特優級：2，優等級：26，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區重慶北路三段2號,121.513341,25.063836
臺北市私立稻江高級商業職業學校,2011/12/14 下午 05:01:00,座數：14，特優級：9，優等級：5，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區民權西路225巷24號,121.511988,25.064165
甲天下(長安西路店),2011/12/14 下午 05:01:00,座數：6，特優級：6，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區長安西路287號,121.509506,25.052128
臺北市立聯合醫院大同門診,2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市大同區昌吉街52號,121.516493,25.065761
中油龍安站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區和平東路二段2號,121.535306,25.025812
建國計程車休息站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區建國南路一段34號,121.536225,25.044161
國立臺灣師範大學附屬中學,2011/12/14 下午 05:01:00,座數：34，特優級：0，優等級：34，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區信義路三段143號,121.540607,25.033797
臺北市立金華國民中學,2011/12/14 下午 05:01:00,座數：27，特優級：2，優等級：25，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區新生南路二段32號,121.533069,25.031528
臺北市大安戶政事務所,2011/12/14 下午 05:01:00,座數：4，特優級：2，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區新生南路二段86號,121.534607,25.026441
台灣麥當勞台北敦南分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區四維路170巷2號1樓,121.547841,25.028039
摩斯漢堡復興南路分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區復興南路二段151巷47號1樓,121.545689,25.028459
大安16號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區臥龍街64巷8號邊,121.54752,25.021407
一江公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區一江街31號,121.531197,25.053518
大直計程車休息站,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：1，普通級：1，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區北安路676號,121.549935,25.084421
捷運民權西路站(蘆洲線),2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中山區民權西路72號,121.519346,25.062879
遠百企業股份有限公司大直分公司,2011/12/14 下午 05:01:00,座數：12，特優級：12，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中山區敬業三路123號,121.556144,25.080411
臺北市中山區運動中心,2011/12/14 下午 05:01:00,座數：10，特優級：0，優等級：10，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中山區中山北路二段44巷2號,121.521531,25.054968
臺北市立長安國民中學,2011/12/14 下午 05:01:00,座數：19，特優級：0，優等級：19，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區松江路70巷11號,121.531854,25.049368
稅捐稽徵處中南稽徵分處,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區錦州街222號3樓,121.53215,25.060217
臺北市稅捐稽徵處中北分處,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區松江路367號3樓,121.533556,25.064455
台灣麥當勞南京東路分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區南京東路一段86號1，2樓,121.525573,25.051815
大葉高島屋百貨,2011/12/14 下午 05:01:00,座數：21，特優級：21，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區忠誠路二段55號,121.531342,25.111735
天母三玉宮,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區天母東路7號,121.53136,25.118265
前港公園游泳池,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區士林後港街66號,121.522222,25.085479
臺北市立陽明高級中學,2011/12/14 下午 05:01:00,座數：27，特優級：0，優等級：22，普通級：5，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區中正路510號,121.517963,25.092376
臺北市私立華興國民小學,2011/12/14 下午 05:01:00,座數：11，特優級：0，優等級：11，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區仰德大道一段101號,121.538354,25.10478
士林區公所,2011/12/14 下午 05:01:00,座數：12，特優級：12，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區中正路439號,121.51967,25.092808
摩斯漢堡天母東路店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區天母東路21號,121.531786,25.118237
士林5號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區芝玉路一段79巷33弄11號對面,121.535934,25.103831
歸綏公園,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區重慶北路及歸綏街口,121.5132898,25.05801453
臺北市立民權國民中學,2011/12/14 下午 05:01:00,座數：11，特優級：0，優等級：11，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區重慶北路三段1號,121.513848,25.063479
臺北市立蘭州國民中學,2011/12/14 下午 05:01:00,座數：10，特優級：1，優等級：8，普通級：1，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區大龍街187巷1號,121.516413,25.069366
民生西路派出所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區保安街47-1號,121.512168,25.059152
大安森林公園,2011/12/14 下午 05:01:00,座數：12，特優級：0，優等級：12，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市大安區新生南路、和平東路、信義路、建國南路,121.535241,25.027752
